"Id","date_ins","date_record","id_stz","id_measure","raw_data","val_data","ist_data","min_data","max_data","count_data","std_data","var_data","int_data","minute_min","minute_max","perc_data","error_code","val_code","measure_state","year_record"
"34",02/09/2019 09:01:01,02/09/2019 09:00:00,2,8,14.2,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"35",02/09/2019 10:01:36,02/09/2019 10:00:00,2,8,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"36",02/09/2019 11:00:31,02/09/2019 11:00:00,2,8,13.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"37",02/09/2019 12:01:02,02/09/2019 12:00:00,2,8,13.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"38",02/09/2019 13:01:46,02/09/2019 13:00:00,2,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"39",02/09/2019 14:02:25,02/09/2019 14:00:00,2,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"40",02/09/2019 15:01:23,02/09/2019 15:00:00,2,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"41",02/09/2019 16:00:31,02/09/2019 16:00:00,2,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"42",02/09/2019 17:04:54,02/09/2019 17:00:00,2,8,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"43",02/09/2019 18:07:14,02/09/2019 18:00:00,2,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"44",02/09/2019 19:01:23,02/09/2019 19:00:00,2,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"45",02/09/2019 20:00:52,02/09/2019 20:00:00,2,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"46",02/09/2019 21:03:57,02/09/2019 21:00:00,2,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"47",02/09/2019 22:00:37,02/09/2019 22:00:00,2,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"48",02/09/2019 23:01:09,02/09/2019 23:00:00,2,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"49",02/09/2019 00:03:07,02/09/2019 00:00:00,3,8,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"50",02/09/2019 01:06:12,02/09/2019 01:00:00,3,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"51",02/09/2019 02:08:14,02/09/2019 02:00:00,3,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"52",02/09/2019 03:06:54,02/09/2019 03:00:00,3,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"53",02/09/2019 04:05:33,02/09/2019 04:00:00,3,8,12.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"54",02/09/2019 05:07:42,02/09/2019 05:00:00,3,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"55",02/09/2019 06:09:32,02/09/2019 06:00:00,3,8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"56",02/09/2019 07:05:04,02/09/2019 07:00:00,3,8,13.1,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
"57",02/09/2019 08:05:54,02/09/2019 08:00:00,3,8,13.7,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"N ",2019
